page_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,Year
34039,Anne Marie Hoag (Earth-616),\/Anne_Marie_Hoag_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,Grey Hair,Female Characters,,Living Characters,21,May-89,1989
282479,Anne Moore (Earth-616),\/Anne_Moore_(Earth-616),,Good Characters,Brown Eyes,Blond Hair,Female Characters,,Living Characters,1,Oct-05,2005
710014,Anne Norton (Earth-616),\/Anne_Norton_(Earth-616),Public Identity,Good Characters,,Blond Hair,Female Characters,,Living Characters,2,Jun-58,1958
2540,Anne Weying (Earth-616),\/Anne_Weying_(Earth-616),No Dual Identity,Neutral Characters,Blue Eyes,,Female Characters,,Deceased Characters,20,Mar-93,1993
88710,Anne-Marie Baker (Earth-616),\/Anne-Marie_Baker_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,Black Hair,Female Characters,,Living Characters,7,Dec-88,1988
482500,Anneka (Earth-616),\/Anneka_(Earth-616),No Dual Identity,,Blue Eyes,Brown Hair,Female Characters,,Living Characters,12,May-86,1986
458107,Annie (LMD) (Earth-616),\/Annie_(LMD)_(Earth-616),Secret Identity,Good Characters,Green Eyes,Red Hair,Female Characters,,Living Characters,19,May-11,2011
745817,Annie (Noh-Varr's Girlfriend) (Earth-616),\/Annie_(Noh-Varr%27s_Girlfriend)_(Earth-616),Public Identity,,Brown Eyes,Red Hair,Female Characters,,Living Characters,1,Jan-11,2011
663689,Annie (Noh-Varr) (Earth-616),\/Annie_(Noh-Varr)_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,4,Feb-10,2010
13019,Annie Christopher (Earth-616),\/Annie_Christopher_(Earth-616),,,,,Female Characters,,Living Characters,8,Jul-74,1974
749655,Annie Coleman (Earth-616),\/Annie_Coleman_(Earth-616),No Dual Identity,,,Brown Hair,Female Characters,,Living Characters,1,Jul-11,2011
72654,Annie Deitz (Earth-616),\/Annie_Deitz_(Earth-616),No Dual Identity,Good Characters,,Blond Hair,Female Characters,,Living Characters,2,Apr-88,1988
247559,Annie Jones (Earth-616),\/Annie_Jones_(Earth-616),Secret Identity,Good Characters,Green Eyes,Red Hair,Female Characters,,Living Characters,5,Oct-93,1993
259165,Annie Prazniki (Earth-616),\/Annie_Prazniki_(Earth-616),,,,Red Hair,Female Characters,,Living Characters,5,Feb-96,1996
32404,Annie Richardson (Earth-616),\/Annie_Richardson_(Earth-616),No Dual Identity,Neutral Characters,,Brown Hair,Female Characters,,Deceased Characters,4,Jul-81,1981
174395,Annie Wheeler (Earth-616),\/Annie_Wheeler_(Earth-616),Public Identity,Good Characters,,White Hair,Female Characters,,Living Characters,8,May-83,1983
488376,Annie Wong (Earth-616),\/Annie_Wong_(Earth-616),,,,Black Hair,Female Characters,,Living Characters,3,Jun-79,1979
1078,Annihilus (Earth-616),\/Annihilus_(Earth-616),No Dual Identity,Neutral Characters,Green Eyes,No Hair,Male Characters,,Living Characters,125,Nov-68,1968
117661,Anomaly (Cosmic Being) (Earth-616),\/Anomaly_(Cosmic_Being)_(Earth-616),Secret Identity,Bad Characters,Variable Eyes,No Hair,,,Living Characters,3,Mar-91,1991
47524,Anpu (Earth-616),\/Anpu_(Earth-616),Public Identity,Neutral Characters,,,Male Characters,,Living Characters,6,Aug-76,1976
731131,Anskar (Earth-616),\/Anskar_(Earth-616),No Dual Identity,Bad Characters,,Brown Hair,Male Characters,,Deceased Characters,2,Jan-93,1993
701667,Anson Clinton (Earth-616),\/Anson_Clinton_(Earth-616),No Dual Identity,Good Characters,,Grey Hair,Male Characters,,Living Characters,6,May-56,1956
446378,Anson Dictor (Earth-616),\/Anson_Dictor_(Earth-616),No Dual Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,May-40,1940
349689,Anson Harkov (Earth-616),\/Anson_Harkov_(Earth-616),,,Brown Eyes,Black Hair,Male Characters,,Living Characters,2,Nov-79,1979
702047,Answer (Hobgoblin) (Earth-616),\/Answer_(Hobgoblin)_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,3,,2013
510158,Antaeus (Earth-616),\/Antaeus_(Earth-616),No Dual Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,2,Jun-45,1945
16210,Anteus (Earth-616),\/Anteus_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,4,Jul-00,2000
116771,Anthea Dupres (Earth-616),\/Anthea_Dupres_(Earth-616),No Dual Identity,,,Brown Hair,Female Characters,,Living Characters,1,Apr-95,1995
45031,Anthony Baskerville (Earth-616),\/Anthony_Baskerville_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,5,Aug-65,1965
259774,Anthony Bronson (Earth-616),\/Anthony_Bronson_(Earth-616),No Dual Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,2,Apr-04,2004
466873,Anthony Coswell (Earth-616),\/Anthony_Coswell_(Earth-616),No Dual Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,Dec-41,1941
2355,Anthony Davis (Earth-616),\/Anthony_Davis_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,16,Sep-77,1977
1450,Anthony Druid (Earth-616),\/Anthony_Druid_(Earth-616),Public Identity,Good Characters,Green Eyes,Black Hair,Male Characters,,Deceased Characters,153,Jun-61,1961
174685,Anthony Grant (Earth-616),\/Anthony_Grant_(Earth-616),Secret Identity,Bad Characters,White Eyes,No Hair,Male Characters,,Living Characters,9,Jun-92,1992
65344,Anthony Holland (Earth-616),\/Anthony_Holland_(Earth-616),No Dual Identity,,,,Male Characters,,Living Characters,1,,2013
584402,Anthony Miller (Earth-616),\/Anthony_Miller_(Earth-616),No Dual Identity,Good Characters,Black Eyes,,Male Characters,,Deceased Characters,1,Mar-13,2013
2299,Anthony Power (Earth-616),\/Anthony_Power_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,29,May-82,1982
183677,Anthony Sardo (Earth-616),\/Anthony_Sardo_(Earth-616),No Dual Identity,Bad Characters,,,Male Characters,,Deceased Characters,5,Oct-39,1939
682292,Anthony Serba (Earth-616),\/Anthony_Serba_(Earth-616),,,,,Male Characters,,Deceased Characters,2,Sep-75,1975
39500,Anthony Sloan (Earth-616),\/Anthony_Sloan_(Earth-616),Secret Identity,Bad Characters,Red Eyes,Bald,Male Characters,,Living Characters,2,Aug-84,1984
721821,Anthony Stark (Counter-Earth) (Earth-616),\/Anthony_Stark_(Counter-Earth)_(Earth-616),No Dual Identity,,,,Male Characters,,Living Characters,1,Oct-72,1972
287050,Anthony Stark (Doppelganger) (Earth-616),\/Anthony_Stark_(Doppelganger)_(Earth-616),Secret Identity,Bad Characters,Red Eyes,No Hair,Male Characters,,Living Characters,7,Jun-92,1992
607710,Anthony Stark (Onslaught Reborn) (Earth-616),\/Anthony_Stark_(Onslaught_Reborn)_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,8,Feb-07,2007
293361,Anthony Stark (Skrull) (Earth-616),\/Anthony_Stark_(Skrull)_(Earth-616),Secret Identity,Bad Characters,Green Eyes,,Male Characters,,Deceased Characters,4,Jun-08,2008
555574,Anthony Zerbe (Earth-616),\/Anthony_Zerbe_(Earth-616),,Bad Characters,,Blond Hair,Male Characters,,Living Characters,4,Dec-87,1987
403414,Anthos (Pheragot) (Earth-616),\/Anthos_(Pheragot)_(Earth-616),No Dual Identity,,,Black Hair,Male Characters,,Living Characters,1,Dec-89,1989
7931,Anthropomorpho (Earth-616),\/Anthropomorpho_(Earth-616),Secret Identity,Neutral Characters,,No Hair,,,Living Characters,3,Aug-92,1992
24999,Anti-Being (Earth-616),\/Anti-Being_(Earth-616),,Bad Characters,,,,,Living Characters,6,May-93,1993
7743,Anti-Cap (Earth-616),\/Anti-Cap_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,,Deceased Characters,16,May-04,2004
497482,Anti-Priest (Earth-616),\/Anti-Priest_(Earth-616),Public Identity,Bad Characters,Black Eyes,Bald,Male Characters,,Living Characters,6,Jun-10,2010
499801,Anti-Venom (Symbiote) (Earth-616),\/Anti-Venom_(Symbiote)_(Earth-616),,Good Characters,Red Eyes,No Hair,Agender Characters,,Deceased Characters,19,Oct-08,2008
53106,Antiphon (Earth-616),\/Antiphon_(Earth-616),,,,,,,Deceased Characters,1,May-07,2007
1845,Antoine Delsoin (Earth-616),\/Antoine_Delsoin_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,13,Nov-78,1978
352798,Antoinelle Arceneaux (Earth-616),\/Antoinelle_Arceneaux_(Earth-616),,,Brown Eyes,Black Hair,Female Characters,,Living Characters,3,Apr-05,2005
688738,Anton Aubuisson (Earth-616),\/Anton_Aubuisson_(Earth-616),No Dual Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,,Deceased Characters,1,Feb-09,2009
349980,Anton Bigelow (Earth-616),\/Anton_Bigelow_(Earth-616),,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,May-93,1993
469039,Anton Devere (Earth-616),\/Anton_Devere_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,1,Mar-42,1942
349981,Anton Devine (Earth-616),\/Anton_Devine_(Earth-616),,,,,Male Characters,,Living Characters,2,Apr-94,1994
483799,Anton Harvey (Earth-616),\/Anton_Harvey_(Earth-616),Secret Identity,Bad Characters,,White Hair,Male Characters,,Deceased Characters,1,Dec-42,1942
19605,Anton Hellgate (Earth-616),\/Anton_Hellgate_(Earth-616),Secret Identity,Bad Characters,Green Eyes,Red Hair,Male Characters,,Deceased Characters,11,Apr-94,1994
302028,Anton Lupeski (Earth-616),\/Anton_Lupeski_(Earth-616),No Dual Identity,Bad Characters,,,Male Characters,,Deceased Characters,10,Jun-76,1976
2425,Anton Miguel Rodriquez (Earth-616),\/Anton_Miguel_Rodriquez_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,27,Jul-74,1974
2704,Anton Mogart (Earth-616),\/Anton_Mogart_(Earth-616),,Bad Characters,,Black Hair,Male Characters,,Living Characters,4,Jan-81,1981
443174,Anton Pierce (Earth-616),\/Anton_Pierce_(Earth-616),,,,,Male Characters,,Living Characters,1,,2013
246073,Anton Pretorius (Earth-616),\/Anton_Pretorius_(Earth-616),No Dual Identity,Bad Characters,,,Male Characters,,Living Characters,6,May-89,1989
273355,Anton Satan (Earth-616),\/Anton_Satan_(Earth-616),Secret Identity,Bad Characters,Black Eyes,Black Hair,Male Characters,,Living Characters,7,Oct-09,2009
705612,Anton Trask (Earth-616),\/Anton_Trask_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,1,,2013
1371,Anton Vanko (Crimson Dynamo) (Earth-616),\/Anton_Vanko_(Crimson_Dynamo)_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Bald,Male Characters,,Deceased Characters,13,Oct-63,1963
347748,Anton Vanko (Heroes Reborn) (Earth-616),\/Anton_Vanko_(Heroes_Reborn)_(Earth-616),Public Identity,Bad Characters,,,Male Characters,,Deceased Characters,2,Aug-97,1997
339198,Anton Vanko (Whiplash) (Earth-616),\/Anton_Vanko_(Whiplash)_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,16,Jan-10,2010
43149,Anton Vierken (Earth-616),\/Anton_Vierken_(Earth-616),No Dual Identity,Bad Characters,,Bald,Male Characters,,Deceased Characters,3,Dec-74,1974
709573,Anton Wexler (Earth-616),\/Anton_Wexler_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,Light Brown Hair,Male Characters,,Living Characters,2,,2
117362,Antonio (Earth-616),\/Antonio_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,,Deceased Characters,2,Mar-06,2006
721286,Antonio Aggasiz (Earth-616),\/Antonio_Aggasiz_(Earth-616),No Dual Identity,Neutral Characters,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,4,,4
13222,Antonio Rey (Earth-616),\/Antonio_Rey_(Earth-616),,Good Characters,,,Male Characters,,Living Characters,1,Apr-96,1996
1106,Antonio Rodriguez (Earth-616),\/Antonio_Rodriguez_(Earth-616),Secret Identity,Neutral Characters,Brown Eyes,No Hair,Male Characters,,Living Characters,51,Aug-85,1985
13166,Antonio Rojo (Earth-616),\/Antonio_Rojo_(Earth-616),,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,5,Apr-64,1964
349983,Antoro (Earth-616),\/Antoro_(Earth-616),,,,Blond Hair,Male Characters,,Living Characters,1,Jul-98,1998
24654,Anu (Earth-616),\/Anu_(Earth-616),No Dual Identity,,Black Eyes,White Hair,Male Characters,,Living Characters,1,Oct-80,1980
46983,Anubia (Earth-616),\/Anubia_(Earth-616),Secret Identity,,Black Eyes,Black Hair,Female Characters,,Living Characters,1,Nov-95,1995
491994,Anuxa (Earth-616),\/Anuxa_(Earth-616),No Dual Identity,Bad Characters,,,Male Characters,,Living Characters,1,Jan-60,1960
455928,Anya (Magda's mother) (Earth-616),\/Anya_(Magda%27s_mother)_(Earth-616),No Dual Identity,,,Black Hair,Female Characters,,Deceased Characters,1,Nov-08,2008
3763,Anya Corazon (Earth-616),\/Anya_Corazon_(Earth-616),Public Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,98,Aug-04,2004
35489,Anya Eisenhardt (Earth-616),\/Anya_Eisenhardt_(Earth-616),No Dual Identity,Good Characters,,Brown Hair,Female Characters,,Deceased Characters,9,Aug-87,1987
697764,Anzehlika Medvedev (Earth-616),\/Anzehlika_Medvedev_(Earth-616),No Dual Identity,Neutral Characters,Blue Eyes,Black Hair,Female Characters,,Living Characters,2,Jun-02,2002
16252,Anzhela Federova (Earth-616),\/Anzhela_Federova_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Black Hair,Female Characters,,Living Characters,3,Jan-84,1984
16515,Ao Jun (Earth-616),\/Ao_Jun_(Earth-616),,,,,Male Characters,,Deceased Characters,1,Sep-01,2001
439265,Aorangi (Earth-616),\/Aorangi_(Earth-616),No Dual Identity,Bad Characters,,,Male Characters,,Deceased Characters,1,Mar-40,1940
644665,Apache (Earth-616),\/Apache_(Earth-616),No Dual Identity,Good Characters,,,Male Characters,,Living Characters,16,Mar-55,1955
13137,Apache Kid (Rosa) (Earth-616),\/Apache_Kid_(Rosa)_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,6,Sep-02,2002
68934,Apalla (Earth-616),\/Apalla_(Earth-616),Secret Identity,,,Red Hair,Female Characters,,Living Characters,6,Apr-77,1977
461624,Ape (Challenger Foe) (Earth-616),\/Ape_(Challenger_Foe)_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,Dec-41,1941
626052,Ape (Mobster) (Earth-616),\/Ape_(Mobster)_(Earth-616),Public Identity,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,2,Apr-54,1954
3839,Ape (Morlock) (Earth-616),\/Ape_(Morlock)_(Earth-616),,Neutral Characters,,,Male Characters,,Deceased Characters,16,Jul-85,1985
247909,Ape (Old West) (Earth-616),\/Ape_(Old_West)_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,4,Apr-64,1964
34976,Ape God (Earth-616),\/Ape_God_(Earth-616),,,,,Male Characters,,Living Characters,3,Apr-74,1974
706055,Ape-Man (Earth-616),\/Ape-Man_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,2,Apr-97,1997
480240,Aphrodite (CSA) (Earth-616),\/Aphrodite_(CSA)_(Earth-616),Secret Identity,Good Characters,,,Female Characters,,Living Characters,1,Feb-07,2007
11081,Aphrodite Ourania (Earth-616),\/Aphrodite_Ourania_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,50,Aug-48,1948
389475,Apocaledon (Earth-616),\/Apocaledon_(Earth-616),,,Red Eyes,No Hair,,,Living Characters,1,Aug-05,2005
57048,Apocalypse (Mr.Kazarian) (Earth-616),\/Apocalypse_(Mr.Kazarian)_(Earth-616),Secret Identity,Bad Characters,,,,,Deceased Characters,2,Oct-74,1974
244322,Apocalypse Beast (Earth-616),\/Apocalypse_Beast_(Earth-616),,Bad Characters,Orange Eyes,No Hair,,,Living Characters,3,Feb-06,2006
13470,Apollos (Earth-616),\/Apollos_(Earth-616),Secret Identity,,,,Male Characters,,Living Characters,1,,2013
92849,Appraiser (Earth-616),\/Appraiser_(Earth-616),,Bad Characters,Brown Eyes,Pink Hair,Female Characters,,Living Characters,3,Dec-04,2004
18852,April Maye (Earth-616),\/April_Maye_(Earth-616),No Dual Identity,Neutral Characters,,Blond Hair,Female Characters,,Living Characters,10,Jul-79,1979
239773,Aptak (Earth-616),\/Aptak_(Earth-616),Secret Identity,,Green Eyes,No Hair,Male Characters,,Deceased Characters,5,Dec-87,1987
17451,Aqhat (Earth-616),\/Aqhat_(Earth-616),Public Identity,Bad Characters,,,Male Characters,,Living Characters,4,Jun-01,2001
39133,Aquaria Neptunia (Earth-616),\/Aquaria_Neptunia_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,139,May-47,1947
19278,Aquarius (Ecliptic) (Earth-616),\/Aquarius_(Ecliptic)_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Jul-98,1998
7711,Aquarius (LMD) (Earth-616),\/Aquarius_(LMD)_(Earth-616),Secret Identity,Bad Characters,,Blond Hair,Male Characters,,Living Characters,8,Jul-77,1977
514532,Aquarius (Thanos' Zodiac) (Earth-616),\/Aquarius_(Thanos%27_Zodiac)_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,1,May-12,2012
16171,Aquon (Earth-616),\/Aquon_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,Jul-73,1973
352370,Aquon (Microverse) (Earth-616),\/Aquon_(Microverse)_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,3,Jun-81,1981
566146,Aqwen (Earth-616),\/Aqwen_(Earth-616),,Bad Characters,,,Female Characters,,Living Characters,2,Nov-11,2011
198116,Ara Tanzerian (Earth-616),\/Ara_Tanzerian_(Earth-616),,Bad Characters,,Black Hair,Male Characters,,Living Characters,3,Jul-06,2006
633256,Arab (Earth-616),\/Arab_(Earth-616),No Dual Identity,Good Characters,,White Hair,Male Characters,,Living Characters,34,Oct-54,1954
286305,Arabella Jones (Earth-616),\/Arabella_Jones_(Earth-616),Public Identity,Good Characters,Green Eyes,Red Hair,Female Characters,,Living Characters,3,Mar-78,1978
57032,Arachne (Demon-Fire) (Earth-616),\/Arachne_(Demon-Fire)_(Earth-616),Secret Identity,Bad Characters,,,,,Deceased Characters,1,Feb-74,1974
485866,Arachne (Earth-616),\/Arachne_(Earth-616),No Dual Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,4,Jan-10,2010
352673,Aracht'yr (Earth-616),\/Aracht%27yr_(Earth-616),,,Red Eyes,No Hair,Male Characters,,Living Characters,1,Oct-78,1978
461410,Aradnea (Earth-616),\/Aradnea_(Earth-616),,Bad Characters,,Black Hair,Female Characters,,Living Characters,7,Aug-11,2011
1090,Aragorn (Earth-616),\/Aragorn_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,White Hair,Male Characters,,Living Characters,128,Jan-68,1968
706214,Aragorn (Vatican's Black Knight) (Earth-616),\/Aragorn_(Vatican%27s_Black_Knight)_(Earth-616),No Dual Identity,,,White Hair,,,Deceased Characters,1,Jun-05,2005
28858,Araki (Earth-616),\/Araki_(Earth-616),No Dual Identity,Neutral Characters,Gold Eyes,White Hair,Female Characters,,Deceased Characters,40,Feb-78,1978
248717,Araman Nila (Earth-616),\/Araman_Nila_(Earth-616),,Bad Characters,,Black Hair,Male Characters,,Living Characters,3,Dec-76,1976
35891,Aranda Charboneau (Earth-616),\/Aranda_Charboneau_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,6,Mar-94,1994
250717,Araoha Tepania (Earth-616),\/Araoha_Tepania_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,1,Jul-98,1998
26906,Araq Mezdbadah (Earth-616),\/Araq_Mezdbadah_(Earth-616),Secret Identity,Good Characters,,,Male Characters,,Living Characters,2,Nov-92,1992
339173,Arashi Wakayama (Earth-616),\/Arashi_Wakayama_(Earth-616),,Good Characters,,,Male Characters,,Living Characters,5,Jun-92,1992
288816,Arath (Earth-616),\/Arath_(Earth-616),No Dual Identity,Bad Characters,,,Male Characters,,Living Characters,5,Aug-07,2007
16225,Arc (Hellbent) (Earth-616),\/Arc_(Hellbent)_(Earth-616),,,,Grey Hair,Male Characters,,Living Characters,1,Jan-94,1994
